ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Position
,simple,SF-742,RF 7193 IC,1,0,visible,QUAD-BAND GSM/GPRS RF POWER AMPLIFIER MODULE FOR MOBILE DEVICES.,<p>QUAD-BAND GSM/GPRS RF POWER AMPLIFIER MODULE FOR MOBILE DEVICES.</p>,taxable,,1,,0,0,,,,,1,,179,379,Mobile Ic > WTR RF,,,https://sparefix.co.in/uploads/media/2026/RF_71931.jpeg,0
,simple,SF-739,RF 7198 IC,1,0,visible,QUAD-BAND GSM/GPRS RF POWER AMPLIFIER IC FOR MOBILE HANDSETS.,<p>QUAD-BAND GSM/GPRS RF POWER AMPLIFIER IC FOR MOBILE HANDSETS.</p>,taxable,,1,,0,0,,,,,1,,179,379,Mobile Ic > WTR RF,,,https://sparefix.co.in/uploads/media/2025/RF_7198.jpeg,0
,simple,SF-744,RF 7388 IC,1,0,visible,RF7388 IS A 2.4 GHZ RF POWER AMPLIFIER IC FOR WIFI AND WIRELESS APPLICATIONS.,<p>RF7388 IS A 2.4 GHZ RF POWER AMPLIFIER IC FOR WIFI AND WIRELESS APPLICATIONS.</p>,taxable,,1,,0,0,,,,,1,,179,379,Mobile Ic > WTR RF,,,https://sparefix.co.in/uploads/media/2026/RF_7388_.jpeg,0
,simple,SF-741,RF 7460 IC,1,0,visible,RF7460 IS AN RF POWER AMPLIFIER IC USED IN MOBILE PHONE TRANSMIT RF CIRCUITS,<p>RF7460 IS AN RF POWER AMPLIFIER IC USED IN MOBILE PHONE TRANSMIT RF CIRCUITS</p>,taxable,,1,,0,0,,,,,1,,199,399,Mobile Ic > WTR RF,,,https://sparefix.co.in/uploads/media/2026/RF_7460.jpeg,0
,simple,SF-1010,RN4V XS IC,1,0,visible,RN4V XS IS A MOBILE NFC/CHARGING CONTROLLER IC USED IN SAMSUNG SMARTPHONES.,<p>RN4V XS IS A MOBILE NFC/CHARGING CONTROLLER IC USED IN SAMSUNG SMARTPHONES.</p>,taxable,,1,,0,0,,,,,1,,199,399,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/RN4V_XS_IC.jpeg,0
,simple,SF-571,ROSIN FLUX,1,0,visible,"HIGH-QUALITY SOLDERING FLUX DESIGNED TO IMPROVE SOLDER FLOW AND ENSURE CLEAN, STRONG JOINTS ON ELECTRONIC COMPONENTS.","<p>HIGH-QUALITY SOLDERING FLUX DESIGNED TO IMPROVE SOLDER FLOW AND ENSURE CLEAN, STRONG JOINTS ON ELECTRONIC COMPONENTS.</p>",taxable,,1,,0,0,,,,,1,,39,79,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/ROSIN.jpg,0
,simple,SF-881,RPM 6743 12 IC,1,0,visible,RPM 6743-12 IS A MULTI-BAND RF POWER AMPLIFIER IC FOR MOBILE NETWORK APPLICATIONS.,<p>RPM 6743-12 IS A MULTI-BAND RF POWER AMPLIFIER IC FOR MOBILE NETWORK APPLICATIONS.</p>,taxable,,1,,0,0,,,,,1,,299,499,Mobile Ic > PA-1,,,https://sparefix.co.in/uploads/media/2026/RPM_6743_12_.jpeg,0
,simple,SF-921,RR88643 21 IC,1,0,visible,HIGH PERFORMANCE MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.,"<p><span data-sheets-root=""1"">HIGH PERFORMANCE MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.</span></p>",taxable,,1,,0,0,,,,,1,,179,279,Mobile Ic > PA-3,,,https://sparefix.co.in/uploads/media/2026/291.jpeg,0
,simple,SF-923,RR88643 21E IC,1,0,visible,HIGH PERFORMANCE MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.,"<p><span data-sheets-root=""1"">HIGH PERFORMANCE MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.</span></p>",taxable,,1,,0,0,,,,,1,,179,279,Mobile Ic > PA-3,,,https://sparefix.co.in/uploads/media/2026/31.jpeg,0
,simple,SF-970,RR88643 31 IC,1,0,visible,HIGH PERFORMANCE MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.,"<p><span data-sheets-root=""1"">HIGH PERFORMANCE MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.</span></p>",taxable,,1,,0,0,,,,,1,,179,279,Mobile Ic > PA-3,,,https://sparefix.co.in/uploads/media/2026/65.jpeg,0
,simple,SF-957,RR88916 31 IC,1,0,visible,HIGH PERFORMANCE MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.,"<p><span data-sheets-root=""1"">HIGH PERFORMANCE MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.</span></p>",taxable,,1,,0,0,,,,,1,,179,279,Mobile Ic > PA-3,,,https://sparefix.co.in/uploads/media/2026/56.jpeg,0
,simple,SF-941,RR88916 81H IC,1,0,visible,HIGH PERFORMANCE MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.,"<p><span data-sheets-root=""1"">HIGH PERFORMANCE MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.</span></p>",taxable,,1,,0,0,,,,,1,,179,279,Mobile Ic > PA-3,,,https://sparefix.co.in/uploads/media/2026/49.jpeg,0
,simple,SF-1040,RT 5033 A IC,1,0,visible,HIGHLY INTEGRATED LI-ION / LI-POLYMER BATTERY CHARGER AND POWER MANAGEMENT IC USED IN SMARTPHONES AND PORTABLE DEVICES.,<p>HIGHLY INTEGRATED LI-ION / LI-POLYMER BATTERY CHARGER AND POWER MANAGEMENT IC USED IN SMARTPHONES AND PORTABLE DEVICES.</p>,taxable,,1,,0,0,,,,,1,,199,399,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/RT_5033_A_IC.jpeg,0
,simple,SF-1012,RT 5033 IC,1,0,visible,"MULTIFUNCTION POWER MANAGEMENT IC FOR BATTERY CHARGING, LDO & BUCK REGULATION, AND LED DRIVER.","<p>MULTIFUNCTION POWER MANAGEMENT IC FOR BATTERY CHARGING, LDO &amp; BUCK REGULATION, AND LED DRIVER.</p>",taxable,,1,,0,0,,,,,1,,279,479,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/RT_5033_IC.jpeg,0
,simple,SF-995,RT 5081 A IC,1,0,visible,"RT5081A IS A HIGHLY INTEGRATED POWER MANAGEMENT IC FOR SMARTPHONES, COMBINING BATTERY CHARGING, USB TYPE-C/PD CONTROL, LED DRIVERS, DISPLAY BIAS, AND LDO FUNCTIONS","<p>RT5081A IS A HIGHLY INTEGRATED POWER MANAGEMENT IC FOR SMARTPHONES, COMBINING BATTERY CHARGING, USB TYPE-C/PD CONTROL, LED DRIVERS, DISPLAY BIAS, AND LDO FUNCTIONS</p>",taxable,,1,,0,0,,,,,1,,229,429,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/RT_5081A_IC.jpeg,0
,simple,SF-205,RT5037 GQW IC,1,0,visible,RT5037 GQW IC IS A POWER MANAGEMENT IC USED FOR VOLTAGE REGULATION AND EFFICIENT POWER DISTRIBUTION IN MOBILE DEVICES.,<p>RT5037 GQW IC IS A POWER MANAGEMENT IC USED FOR VOLTAGE REGULATION AND EFFICIENT POWER DISTRIBUTION IN MOBILE DEVICES.</p>,taxable,,1,,0,0,,,,,1,,250,450,Mobile Ic > LIGHT&AUDIO IC,,,https://sparefix.co.in/uploads/media/2025/WhatsApp_Image_2025-10-21_at_4_13_43_PM_(2).jpeg,0
,simple,SF-905,S 2916 51 IC,1,0,visible,HIGH RELIABILITY MOBILE IC FOR POWER MANAGEMENT AND CIRCUIT PROTECTION.,"<p><span data-sheets-root=""1"">HIGH RELIABILITY MOBILE IC FOR POWER MANAGEMENT AND CIRCUIT PROTECTION.</span></p>",taxable,,1,,0,0,,,,,1,,279,479,Mobile Ic > PA-3,,,https://sparefix.co.in/uploads/media/2026/111.jpeg,0
,simple,SF-440,S 5200 IC,1,0,visible,HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""cb7b2830-9c84-41e5-93f6-e64e0f1d9d39"" data-testid=""conversation-turn-2"" data-scroll-anchor=""false"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""b976de00-e329-44c3-840f-2fd41308064d"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""0"" data-end=""108"" data-is-last-node="""" data-is-only-node="""">HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.</p>",taxable,,1,,0,0,,,,,1,,229,429,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/S_5200.jpg,0
,simple,SF-438,S 5204 IC,1,0,visible,HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""cb7b2830-9c84-41e5-93f6-e64e0f1d9d39"" data-testid=""conversation-turn-2"" data-scroll-anchor=""false"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""b976de00-e329-44c3-840f-2fd41308064d"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""0"" data-end=""108"" data-is-last-node="""" data-is-only-node="""">HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.</p>",taxable,,1,,0,0,,,,,1,,279,479,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/S_5204.jpg,0
,simple,SF-427,S 525 IC,1,0,visible,HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""cb7b2830-9c84-41e5-93f6-e64e0f1d9d39"" data-testid=""conversation-turn-2"" data-scroll-anchor=""true"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""b976de00-e329-44c3-840f-2fd41308064d"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""0"" data-end=""108"" data-is-last-node="""" data-is-only-node="""">HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.</p>",taxable,,1,,0,0,,,,,1,,199,399,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/S_525.jpg,0
,simple,SF-436,S 537 IC,1,0,visible,HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""cb7b2830-9c84-41e5-93f6-e64e0f1d9d39"" data-testid=""conversation-turn-2"" data-scroll-anchor=""false"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""b976de00-e329-44c3-840f-2fd41308064d"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""0"" data-end=""108"" data-is-last-node="""" data-is-only-node="""">HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.</p>",taxable,,1,,0,0,,,,,1,,219,419,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/S_537.jpg,0
,simple,SF-961,S 5643 62 IC,1,0,visible,HIGH RELIABILITY MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.,"<p><span data-sheets-root=""1"">HIGH RELIABILITY MOBILE IC FOR POWER MANAGEMENT AND SIGNAL CONTROL.</span></p>",taxable,,1,,0,0,,,,,1,,279,479,Mobile Ic > PA-3,,,https://sparefix.co.in/uploads/media/2026/59.jpeg,0
,simple,SF-437,S 620 IC,1,0,visible,HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""cb7b2830-9c84-41e5-93f6-e64e0f1d9d39"" data-testid=""conversation-turn-2"" data-scroll-anchor=""false"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""b976de00-e329-44c3-840f-2fd41308064d"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""0"" data-end=""108"" data-is-last-node="""" data-is-only-node="""">HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.</p>",taxable,,1,,0,0,,,,,1,,199,399,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/S_620.jpg,0
,simple,SF-607,S2DOS 03 IC,1,0,visible,HIGH-PERFORMANCE POWER MANAGEMENT IC FOR SMARTPHONE LOGIC BOARD REPAIR.,<p>HIGH-PERFORMANCE POWER MANAGEMENT IC FOR SMARTPHONE LOGIC BOARD REPAIR.</p>,taxable,,1,,0,0,,,,,1,,219,419,Mobile Ic > S2MU,,,https://sparefix.co.in/uploads/media/2025/S2DOS03.jpg,0
,simple,SF-1015,S2DOS 24 IC,1,0,visible,HIGH-PERFORMANCE POWER MANAGEMENT IC FOR MULTIPLE APPLICATIONS,"<p><span data-sheets-root=""1"">HIGH-PERFORMANCE POWER MANAGEMENT IC FOR MULTIPLE APPLICATIONS</span></p>",taxable,,1,,0,0,,,,,1,,179,279,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/S2DOS24_IC.jpeg,0
,simple,SF-945,S2DPS01 IC,1,0,visible,"HIGH-EFFICIENCY DUAL-CHANNEL POWER SWITCH IC DESIGNED FOR MOBILE AND PORTABLE ELECTRONIC DEVICES, PROVIDING SAFE AND RELIABLE POWER DISTRIBUTION.","<p>HIGH-EFFICIENCY DUAL-CHANNEL POWER SWITCH IC DESIGNED FOR MOBILE AND PORTABLE ELECTRONIC DEVICES, PROVIDING SAFE AND RELIABLE POWER DISTRIBUTION.</p>",taxable,,1,,0,0,,,,,1,,199,399,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/S2DPS01_IC.jpeg,0
,simple,SF-606,S2MP S15 AO IC,1,0,visible,HIGH-PERFORMANCE POWER MANAGEMENT IC FOR SMARTPHONE LOGIC BOARD REPAIR.,<p>HIGH-PERFORMANCE POWER MANAGEMENT IC FOR SMARTPHONE LOGIC BOARD REPAIR.</p>,taxable,,1,,0,0,,,,,1,,219,419,Mobile Ic > S2MU,,,https://sparefix.co.in/uploads/media/2025/S2MPS_15_AO.jpg,0
,simple,SF-364,S2MPS11 IC,1,0,visible,ADVANCED MULTI-CHANNEL POWER MANAGEMENT INTEGRATED CIRCUIT DESIGNED FOR SAMSUNG EXYNOS APPLICATION PROCESSORS.,<p>ADVANCED MULTI-CHANNEL POWER MANAGEMENT INTEGRATED CIRCUIT DESIGNED FOR SAMSUNG EXYNOS APPLICATION PROCESSORS.</p>,taxable,,1,,0,0,,,,,1,,259,459,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/S2MPS11.jpg,0
,simple,SF-603,S2MPU 03 A IC,1,0,visible,HIGH-PERFORMANCE POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION IN MOBILE AND ELECTRONIC DEVICES.,<p>HIGH-PERFORMANCE POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION IN MOBILE AND ELECTRONIC DEVICES.</p>,taxable,,1,,0,0,,,,,1,,199,399,Mobile Ic > S2MU,,,https://sparefix.co.in/uploads/media/2025/S2MPU_03_A_IC.jpg,0
,simple,SF-604,S2MPU 06 B IC,1,0,visible,HIGH-PERFORMANCE POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION IN MOBILE AND ELECTRONIC DEVICES.,<p>HIGH-PERFORMANCE POWER MANAGEMENT IC DESIGNED FOR STABLE VOLTAGE REGULATION IN MOBILE AND ELECTRONIC DEVICES.</p>,taxable,,1,,0,0,,,,,1,,379,579,Mobile Ic > S2MU,,,https://sparefix.co.in/uploads/media/2025/S2MPU_06_B.jpg,0
,simple,SF-605,S2MPU 06 IC,1,0,visible,HIGH-PERFORMANCE POWER MANAGEMENT IC DESIGNED FOR MOBILE AND EMBEDDED APPLICATIONS.,<p>HIGH-PERFORMANCE POWER MANAGEMENT IC DESIGNED FOR MOBILE AND EMBEDDED APPLICATIONS.</p>,taxable,,1,,0,0,,,,,1,,219,419,Mobile Ic > S2MU,,,https://sparefix.co.in/uploads/media/2025/S2MPU_06_IC.jpg,0
,simple,SF-599,S2MU 004X C IC,1,0,visible,S2MU004X-C IS A POWER/CHARGING MANAGEMENT IC FOR SAMSUNG MOBILES.,"<p data-start=""19"" data-end=""109"">S2MU004X-C IS A POWER/CHARGING MANAGEMENT IC FOR SAMSUNG MOBILES.</p>
<p data-start=""111"" data-end=""130"">&nbsp;</p>",taxable,,1,,0,0,,,,,1,,179,379,Mobile Ic > S2MU,,,https://sparefix.co.in/uploads/media/2025/S2MU_004X_C_IC.jpg,0
,simple,SF-597,S2MU 005X03 IC,1,0,visible,"ADVANCED POWER MANAGEMENT IC FOR SMARTPHONES, SUPPORTING EFFICIENT BATTERY CHARGING AND SYSTEM POWER CONTROL.","<p>ADVANCED POWER MANAGEMENT IC FOR SMARTPHONES, SUPPORTING EFFICIENT BATTERY CHARGING AND SYSTEM POWER CONTROL.</p>",taxable,,1,,0,0,,,,,1,,179,379,Mobile Ic > S2MU,,,https://sparefix.co.in/uploads/media/2025/S2MU_005_X03_IC.jpg,0
,simple,SF-598,S2MU 106X02 IC,1,0,visible,HIGH-EFFICIENCY POWER MANAGEMENT IC DESIGNED FOR SMARTPHONES AND PORTABLE ELECTRONICS.,<p>HIGH-EFFICIENCY POWER MANAGEMENT IC DESIGNED FOR SMARTPHONES AND PORTABLE ELECTRONICS.</p>,taxable,,1,,0,0,,,,,1,,649,849,Mobile Ic > S2MU,,,https://sparefix.co.in/uploads/media/2025/S2MU_106_X_02.jpg,0
,simple,SF-357,S515 IC,1,0,visible,"S515 POWER IC IS A POWER MANAGEMENT INTEGRATED CIRCUIT DESIGNED TO PROVIDE STABLE VOLTAGE REGULATION, EFFICIENT POWER CONVERSION, AND PROTECTION FOR SMARTPHONES AND PORTABLE DEVICES.","<p>S515 POWER IC IS A POWER MANAGEMENT INTEGRATED CIRCUIT DESIGNED TO PROVIDE STABLE VOLTAGE REGULATION, EFFICIENT POWER CONVERSION, AND PROTECTION FOR SMARTPHONES AND PORTABLE DEVICES.</p>",taxable,,1,,0,0,,,,,1,,199,399,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/S_515.jpg,0
,simple,SF-1052,S518 IC,1,0,visible,S518 IC HIGH-PERFORMANCE POWER MANAGEMENT IC,"<p><span data-sheets-root=""1"">S518 IC HIGH-PERFORMANCE POWER MANAGEMENT IC</span></p>",taxable,,1,,0,0,,,,,1,,239,439,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2026/122.jpeg,0
,simple,SF-1064,S5200A IC,1,0,visible,S5200A IC HIGH VOLTAGE SWITCHING DIODE IC FOR RECTIFICATION AND PROTECTION APPLICATIONS,"<p><span data-sheets-root=""1"">S5200A IC HIGH VOLTAGE SWITCHING DIODE IC FOR RECTIFICATION AND PROTECTION APPLICATIONS</span></p>",taxable,,1,,0,0,,,,,1,,179,279,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2026/242.jpeg,0
,simple,SF-358,S5201 IC,1,0,visible,POWER IC FOR AUDIO AND AUX CIRCUITS IN MOBILE DEVICES REGULATES AND DISTRIBUTES POWER TO AUDIO SUBSYSTEMS USED IN SMARTPHONE REPAIR FOR AUDIO POWER FAULTS.,<p>POWER IC FOR AUDIO AND AUX CIRCUITS IN MOBILE DEVICES REGULATES AND DISTRIBUTES POWER TO AUDIO SUBSYSTEMS USED IN SMARTPHONE REPAIR FOR AUDIO POWER FAULTS.</p>,taxable,,1,,0,0,,,,,1,,239,439,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/S_5201.jpg,0
,simple,SF-356,S5205 IC,1,0,visible,"S5205 POWER IC CONTROLS AND REGULATES MULTIPLE VOLTAGE OUTPUTS FOR CPU, MEMORY, AND PERIPHERAL COMPONENTS IN SMARTPHONES. PROVIDES STABLE POWER DISTRIBUTION, OVERVOLTAGE, AND OVERCURRENT PROTECTION.","<p>S5205 POWER IC CONTROLS AND REGULATES MULTIPLE VOLTAGE OUTPUTS FOR CPU, MEMORY, AND PERIPHERAL COMPONENTS IN SMARTPHONES. PROVIDES STABLE POWER DISTRIBUTION, OVERVOLTAGE, AND OVERCURRENT PROTECTION.</p>",taxable,,1,,0,0,,,,,1,,279,479,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/S_5205.jpg,0
,simple,SF-362,S527 R IC,1,0,visible,"S527 R POWER IC IS A HIGH-EFFICIENCY POWER MANAGEMENT INTEGRATED CIRCUIT DESIGNED FOR SMARTPHONES AND PORTABLE DEVICES. IT PROVIDES VOLTAGE REGULATION, POWER DISTRIBUTION, AND BATTERY CHARGING CONTROL TO ENSURE STABLE SYSTEM PERFORMANCE AND ENERGY EFFICIENCY.","<p>S527 R POWER IC IS A HIGH-EFFICIENCY POWER MANAGEMENT INTEGRATED CIRCUIT DESIGNED FOR SMARTPHONES AND PORTABLE DEVICES. IT PROVIDES VOLTAGE REGULATION, POWER DISTRIBUTION, AND BATTERY CHARGING CONTROL TO ENSURE STABLE SYSTEM PERFORMANCE AND ENERGY EFFICIENCY.</p>",taxable,,1,,0,0,,,,,1,,199,399,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/S_527R.jpg,0
