Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Regular price,Categories,Images,Meta: minimum_allowed_quantity,Meta: _wholesale_min_order_qty,Meta: source_mrp,Meta: source_current_price
simple,PL-O3K650pZgH_CTbAvW7T,Battery 3V For diya and multi use set of 25,1,0,visible,Battery 3V For diya and multi use set of 25,,1,165.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K650oyYNrNqURLRd2.jpg,3,3,399,150.0
simple,PL-O3K64Z7sDDNOw5hT4Jj,Fancy Luma Colour Changing Candle Big Size With Remote,1,0,visible,Fancy Luma Colour Changing Candle Big Size With Remote,,1,363.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Z7sDDNOw5hT4Ji.jpg,3,3,1399,330.0
simple,PL-O3K64fS0ms6di2UT_Ti,Brown water sensor led diya big ( 1 Piece),1,0,visible,Brown water sensor led diya big ( 1 Piece),,1,33.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64fR1Z4JQP1BS-fa.jpg,3,3,150,30.0
simple,PL-O3K64U5TIWOlJ1On5Bm,Fancy Export Quality Water sensor diya big size ( set of 10 ),1,0,visible,Fancy Export Quality Water sensor diya big size ( set of 10 ),,1,220.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64U5TIWOlJ1On5Bl.jpg,3,3,699,200.0
simple,PL-O3K64bIe85npgYx3_FS,Led water sensor diya multicolour imported ( 1 piece ),1,0,visible,Led water sensor diya multicolour imported ( 1 piece ),,1,33.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64bHae2Gy1smL5xi.jpg,3,3,199,30.0
simple,PL-O3K64aduB9NU0fE1HdY,Led water sensor Floating diya multicolour imported set of 12,1,0,visible,Led water sensor Floating diya multicolour imported set of 12,,1,396.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64aduB9NU0fE1HdX.jpg,3,3,1500,360.0
simple,PL-O6l0kvKYLL3CS91IJCe,Square Lantern Big Size,1,0,visible,Square Lantern Big Size,,1,49.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6l0kvKYLL3CS91IJCe.jpg,3,3,999,45.0
simple,PL-O3K64YTE5L9In48gBHz,Fancy Lantern shape diya ( 1 Piece ),1,0,visible,Fancy Lantern shape diya ( 1 Piece ),,1,49.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64YS4g9wAt8H0e-7.jpg,3,3,399,45.0
simple,PL-O3K64YFd7RxvMiCLqUI,Premium 12 Swastik ( 6+6 ) curtain light,1,0,visible,Premium 12 Swastik ( 6+6 ) curtain light,,1,269.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64YFd7RxvMiCLqUH.jpg,3,3,999,245.0
simple,PL-O3K64Y2-FQ94m7p2uSs,Fancy Star Clip Shape led light,1,0,visible,Fancy Star Clip Shape led light,,1,121.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Y2-FQ94m7p2uSr.jpg,3,3,699,110.0
simple,PL-O3K64Xrm2gytnP5UDN1,Fancy Clip Shape Led light,1,0,visible,Fancy Clip Shape Led light,,1,121.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Xrm2gytnP5UDN0.jpg,3,3,699,110.0
simple,PL-O3K64Xe0tI51Z871mAK,Dancing Laser Light 2 in 1 Multiple Design,1,0,visible,Dancing Laser Light 2 in 1 Multiple Design,,1,429.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Xe0tI51Z871mAJ.jpg,3,3,1500,390.0
simple,PL-O3K64Wx5XAWttvKXjzE,Fancy Light Multiple Design,1,0,visible,Fancy Light Multiple Design,,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Wx5XAWttvKXjzD.jpg,3,3,499,90.0
simple,PL-O3K64XSgiw_hXWwGQGV,Fancy Diwali Table Lamp,1,0,visible,Fancy Diwali Table Lamp,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64XSgiw_hXWwGQGU.jpg,3,3,499,85.0
simple,PL-O3K64Wf4i36ublu5XbA,Premium Star Master,1,0,visible,Premium Star Master,,1,214.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Wf4i36ublu5Xb9.jpg,3,3,999,195.0
simple,PL-O3K64WLjVtM4GrTukrb,Decorative Transparent Glass Candle,1,0,visible,Decorative Transparent Glass Candle,,1,44.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64WLjVtM4GrTukra.jpg,3,3,299,40.0
simple,PL-O3K64WA87lTLvRa9Zvb,Fancy Diamond Glass shape led candle,1,0,visible,Fancy Diamond Glass shape led candle,,1,55.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64WA87lTLvRa9Zva.jpg,3,3,399,50.0
simple,PL-O3K64VX38vEXmiigG3g,Premium Colourful Moon lamp,1,0,visible,Premium Colourful Moon lamp,,1,385.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64VX38vEXmiigG3f.jpg,3,3,999,350.0
simple,PL-O3K64VIUQx48-tWVgLx,Led Strip light 5 mtr,1,0,visible,Led Strip light 5 mtr,,1,148.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64VIUQx48-tWVgLw.jpg,3,3,599,135.0
simple,PL-O3K64UiTwyrPTfYf2LQ,Heart Shape Curtain String Light ( 6+6 ),1,0,visible,Heart Shape Curtain String Light ( 6+6 ),,1,269.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Uh3gxM74ShaAg6.jpg,3,3,1100,245.0
simple,PL-O3K64UuM8GMtW4rHMzP,Diya Shape Curtain String Light ( 6+6 ) Multicolour,1,0,visible,Diya Shape Curtain String Light ( 6+6 ) Multicolour,,1,297.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64UuM8GMtW4rHMzO.jpg,3,3,1200,270.0
simple,PL-O3K64UV0URgGOPgOp_s,Star Shape Curtain String Light ( 6+6 ) Multicolour,1,0,visible,Star Shape Curtain String Light ( 6+6 ) Multicolour,,1,209.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64UV0URgGOPgOp_r.jpg,3,3,999,190.0
simple,PL-O3K64Vy5MkeBqFTBhw-,Magic Jug Fountain Big Size,1,0,visible,Magic Jug Fountain Big Size,,1,495.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Vy5MkeBqFTBhvz.jpg,3,3,1500,450.0
simple,PL-O3K64Th9pyh_1qwGPas,Artificial Pyro For Toy Fire Gun ( 1 Piece ),1,0,visible,Artificial Pyro For Toy Fire Gun ( 1 Piece ),,1,66.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Th9pyh_1qwGPar.jpg,3,3,299,60.0
simple,PL-O3K65S8a8_a_V_Ecd8J,Pyro Artificial Gun combo 1+1,1,0,visible,Pyro Artificial Gun combo 1+1,,1,209.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K65S8a8_a_V_Ecd8I.jpg,3,3,799,190.0
simple,PL-O3K64JFSJaRx0TDAW8O,1 Artificial Gun + 6 Pyro,1,0,visible,1 Artificial Gun + 6 Pyro,,1,539.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64JFSJaRx0TDAW8N.jpg,3,3,2000,490.0
simple,PL-O3K64IpvXa8ADwxDDf1,1 Artificial Gun + 1 Pyro,1,0,visible,1 Artificial Gun + 1 Pyro,,1,209.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64IpvXa8ADwxDDf0.jpg,3,3,999,190.0
simple,PL-O3K64TXSoJjSp0RoFXE,Artificial Pyro For Toy Fire Gun set of 6,1,0,visible,Artificial Pyro For Toy Fire Gun set of 6,,1,429.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64TWc2dFNvZdnLz4.jpg,3,3,1299,390.0
simple,PL-O3K64TL69R-n9NVZ1oi,Artificial gun for cold and colourful pyro,1,0,visible,Artificial gun for cold and colourful pyro,,1,137.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64TKZWOUSgW66FSd.jpg,3,3,700,125.0
simple,PL-O3K64T8CjDiieK5Nut1,Metal Artificial gun for cold and colourful pyro,1,0,visible,Metal Artificial gun for cold and colourful pyro,,1,192.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64T8CjDiieK5Nut0.jpg,3,3,999,175.0
simple,PL-O3K64SldQ5KfNKXm9eB,Led Diya ( Golden / Red / Silver ) set of 12,1,0,visible,Led Diya ( Golden / Red / Silver ) set of 12,,1,187.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64SkeUXQDz9qCc7k.jpg,3,3,1200,170.0
simple,PL-O3K64SYZ5go9I9wVqqT,Fancy Cracker Light Multi Design,1,0,visible,Fancy Cracker Light Multi Design,,1,132.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64SYZ5go9I9wVqqS.jpg,3,3,799,120.0
simple,PL-O3K64SEnKrJm8cKz6Y-,Glass Magic Shivling,1,0,visible,Glass Magic Shivling,,1,253.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64SEnKrJm8cKz6Xz.jpg,3,3,999,230.0
simple,PL-O3K64R6Y_mWH-HqXUva,Fancy Water Drop Shape Light Multi Colour,1,0,visible,Fancy Water Drop Shape Light Multi Colour,,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64R6Y_mWH-HqXUv_.jpg,3,3,499,90.0
simple,PL-O3K64QsAOoo4CQXMXaM,Fancy Pencil Shape Light Warm White,1,0,visible,Fancy Pencil Shape Light Warm White,,1,88.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64QsAOoo4CQXMXaL.jpg,3,3,499,80.0
simple,PL-O3K64RkxtnGapNFsbgy,Fancy Pencil Drop Shape Light Multicolour,1,0,visible,Fancy Pencil Drop Shape Light Multicolour,,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64RkxtnGapNFsbgx.jpg,3,3,699,90.0
simple,PL-O3K64Qf_sKEr-TKi6kd,Fancy Ball Light Multi colour,1,0,visible,Fancy Ball Light Multi colour,,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Qf_sKEr-TKi6kc.jpg,3,3,699,90.0
simple,PL-O3K64QVc3ywedPs5dWn,Dancing Colourful bulb / Gola bulb,1,0,visible,Dancing Colourful bulb / Gola bulb,,1,60.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64QVc3ywedPs5dWm.jpg,3,3,299,55.0
simple,PL-O3K64QHStF6hB7LcKdg,Lotus Shape Dancing Colourful Bulb,1,0,visible,Lotus Shape Dancing Colourful Bulb,,1,82.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64QHStF6hB7LcKdf.jpg,3,3,399,75.0
simple,PL-O3K64Q2vgcQtL3AxLDC,Big Size Transparent lantern,1,0,visible,Big Size Transparent lantern,,1,66.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Q2vgcQtL3AxLDB.jpg,3,3,499,60.0
simple,PL-O3K64Phup3T7WI2zdMM,Sparkle Candle Multicolour SET OF 12,1,0,visible,Sparkle Candle Multicolour SET OF 12,,1,330.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Phup3T7WI2zdML.jpg,3,3,999,300.0
simple,PL-O3K64PWRwpchVrxDzFV,Fancy Lantern Candle,1,0,visible,Fancy Lantern Candle,,1,49.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64PWRwpchVrxDzFU.jpg,3,3,399,45.0
simple,PL-O3K64PIw98CfzgwP-w1,Fancy Lantern Candle,1,0,visible,Fancy Lantern Candle,,1,49.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64PIw98CfzgwP-w0.jpg,3,3,299,45.0
simple,PL-O3K64Oskt6V8yC_ArOv,Led Diya Set of 6 Golden / silver,1,0,visible,Led Diya Set of 6 Golden / silver,,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Oskt6V8yC_ArOu.jpg,3,3,699,90.0
simple,PL-O3K64P40HwONcy16ffh,Led Diya Set of 6 Golden / silver,1,0,visible,Led Diya Set of 6 Golden / silver,,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64P3E64gbtZIZaNn.jpg,3,3,699,90.0
simple,PL-O3K64ODgZKvECHNwKAA,12 Ball Shape Curtain Light bIg size Multi Colour,1,0,visible,12 Ball Shape Curtain Light bIg size Multi Colour,,1,379.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64ODgZKvECHNwKA9.jpg,3,3,1500,345.0
simple,PL-O3K64ORM-dw0QjhJIRw,12 Ball Shape Curtain Light big size warm white,1,0,visible,12 Ball Shape Curtain Light big size warm white,,1,341.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64ORM-dw0QjhJIRv.jpg,3,3,1399,310.0
simple,PL-O3K64NUIUeOBLL4Gl9_,Fancy Led Music Bulb with remote,1,0,visible,Fancy Led Music Bulb with remote,,1,170.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64NT7hEFjCXcfGdL.jpg,3,3,699,155.0
simple,PL-O3K64Mn-P1fQVUyXQsy,Unique Triangle Shape Candle ( 1 Piece ),1,0,visible,Unique Triangle Shape Candle ( 1 Piece ),,1,49.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64Mn-P1fQVUyXQsx.jpg,3,3,399,45.0
simple,PL-O3K64LrxxycCJ_Do4Lf,Fairy Light 2AA Battery warm white,1,0,visible,Fairy Light 2AA Battery warm white,,1,27.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64LrxxycCJ_Do4Le.jpg,3,3,199,25.0
simple,PL-O3K64LH4Xs59HIAkIsw,Crystal Led Candle ( 1 Piece ),1,0,visible,Crystal Led Candle ( 1 Piece ),,1,82.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64LH4Xs59HIAkIsv.jpg,3,3,299,75.0
simple,PL-O3K64KqcMQrnxNeDLo8,Hanging Candle big size,1,0,visible,Hanging Candle big size,,1,110.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64KqcMQrnxNeDLo7.jpg,3,3,499,100.0
simple,PL-O3K64KSzPjmtHe4oCHQ,Dancing Laser Light 2 in 1,1,0,visible,Dancing Laser Light 2 in 1,,1,385.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64KSzPjmtHe4oCHP.jpg,3,3,1500,350.0
simple,PL-O6tSmCiG8Nnab-WbHB2,Premium Round Rose Smokeless Candle ( Single Unit ) ( Mix Design),1,0,visible,Premium Round Rose Smokeless Candle ( Single Unit ) ( Mix Design),,1,82.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6tSmCiG8Nnab-WbHB3.jpg,3,3,400,75.0
simple,PL-O3K658VvO9SZxLhP1Ia,Lotus Shape Candle With Dancing Flame,1,0,visible,Lotus Shape Candle With Dancing Flame,,1,110.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K658VvO9SZxLhP1I_.jpg,3,3,499,100.0
simple,PL-O8XF3LONv6gaR4VKMxy,luxury Golden Creative table lamp original 💯 with box rechargeable,1,0,visible,luxury Golden Creative table lamp original 💯 with box rechargeable,,1,319.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8XF3LONv6gaR4VKMxy.jpg,3,3,1299,290.0
simple,PL-O3K64KGI3p-c_dxTXD9,Unique Led Lantern,1,0,visible,Unique Led Lantern,,1,77.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64KGI3p-c_dxTXD8.jpg,3,3,399,70.0
simple,PL-O3K64ZNdn-DpD9GRBsQ,5 METER DIWALI LIGHT,1,0,visible,5 METER DIWALI LIGHT,,1,18.7,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64ZNdn-DpD9GRBsP.jpg,3,3,149,17.0
simple,PL-O3K64ZaCBHHDb4JC-Sr,Diwali Light 10 mtr,1,0,visible,Diwali Light 10 mtr,,1,35.2,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64ZaCBHHDb4JC-Sq.jpg,3,3,299,32.0
simple,PL-O3K64_MOQSOR-iVjjhj,Diwali Light 15 mtr,1,0,visible,Diwali Light 15 mtr,,1,57.2,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64_MOQSOR-iVjjhi.jpg,3,3,399,52.0
simple,PL-O3K64_jQcAocdoCAzav,Diwali Light 20 mtr,1,0,visible,Diwali Light 20 mtr,,1,77.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64_jQcAocdoCAzau.jpg,3,3,399,70.0
simple,PL-O73Iz_PNFzAtuA4CTji,10 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,10 Meter Premium High Pixel Light original 💯 with box warm white,,1,41.8,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O73Iz_PNFzAtuA4CTjj.jpg,3,3,299,38.0
simple,PL-O5sOmSPgJVLRpBnOJTd,15 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,15 Meter Premium High Pixel Light original 💯 with box warm white,,1,60.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O73M_cKKAoRgpoMA7NI.jpg,3,3,500,55.0
simple,PL-O73KfN6Wnu2HIW5LP22,20 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,20 Meter Premium High Pixel Light original 💯 with box warm white,,1,82.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O73KfN6Wnu2HIW5LP23.jpg,3,3,399,75.0
simple,PL-O73QzslGztwQ7e1Nhs1,25 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,25 Meter Premium High Pixel Light original 💯 with box warm white,,1,88.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O73QzslGztwQ7e1Nhs2.jpg,3,3,499,80.0
simple,PL-O73S93wd49T4hcWWv6u,30 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,30 Meter Premium High Pixel Light original 💯 with box warm white,,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O73S93wd49T4hcWWv6v.jpg,3,3,599,90.0
simple,PL-O5sQS00yexq30LA3V7x,35 Meter Premium High Pixel Light original 💯 with box mix design,1,0,visible,35 Meter Premium High Pixel Light original 💯 with box mix design,,1,154.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O5sRWRJdj2soX6PQx1s.jpg,3,3,699,140.0
simple,PL-O73VFfoenCdfi_SChDz,40 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,40 Meter Premium High Pixel Light original 💯 with box warm white,,1,176.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O73VFfoenCdfi_SChE0.jpg,3,3,899,160.0
simple,PL-O5sS_XqAS1uXvDO1wKU,45 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,45 Meter Premium High Pixel Light original 💯 with box warm white,,1,203.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O5sS_XrDu0wg9g-A9jM.jpg,3,3,799,185.0
simple,PL-O65Zc_VoBjxjmoI6na0,45 METER HIGH QUALITY PIXEL LIGHT ORIGNAL WITH BOX MIX COLOUR,1,0,visible,45 METER HIGH QUALITY PIXEL LIGHT ORIGNAL WITH BOX MIX COLOUR,,1,203.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O65Zc_VoBjxjmoI6na0.jpg,3,3,599,185.0
simple,PL-O73WrGPtQsDajhXH5db,50 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,50 Meter Premium High Pixel Light original 💯 with box warm white,,1,231.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O73WrGPtQsDajhXH5dc.jpg,3,3,899,210.0
simple,PL-O73stKrXK2zYtK2J7G2,60 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,60 Meter Premium High Pixel Light original 💯 with box warm white,,1,275.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O73stKrXK2zYtK2J7G3.jpg,3,3,1500,250.0
simple,PL-O73wDtJBMoiR_Dg6fub,70 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,70 Meter Premium High Pixel Light original 💯 with box warm white,,1,302.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O73wDtJBMoiR_Dg6fuc.jpg,3,3,1600,275.0
simple,PL-O73xMW2WCjHwKtUH4oa,90 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,90 Meter Premium High Pixel Light original 💯 with box warm white,,1,401.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O73xMW2WCjHwKtUH4ob.jpg,3,3,1999,365.0
simple,PL-O73ydemuOm8vDf3MKOY,100 Meter Premium High Pixel Light original 💯 with box warm white,1,0,visible,100 Meter Premium High Pixel Light original 💯 with box warm white,,1,434.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O73ydemuOm8vDf3MKOZ.jpg,3,3,2200,395.0
simple,PL-O3K657w2XYg8hEMwQnU,5 mtr Pixel Light milti colour ( Random Colour ) ( Pink / Blue / Green / Warm white / Multi ),1,0,visible,5 mtr Pixel Light milti colour ( Random Colour ) ( Pink / Blue / Green / Warm white / Multi ),,1,30.8,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K657w2XYg8hEMwQnT.jpg,3,3,299,28.0
simple,PL-O6eVD2FiWdJ6OS4_M1q,10 Meter Pixel Multi Colour High Quality,1,0,visible,10 Meter Pixel Multi Colour High Quality,,1,55.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eVD2FiWdJ6OS4_M1q.jpg,3,3,399,50.0
simple,PL-O6eVMvFHAxak_ZbUMa-,15 Meter Pixel Multi Colour High Quality,1,0,visible,15 Meter Pixel Multi Colour High Quality,,1,77.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eVMvFHAxak_ZbUMa-.jpg,3,3,499,70.0
simple,PL-O6eVWbmhbIwgaKfDsYC,20 Meter Pixel Multi Colour High Quality,1,0,visible,20 Meter Pixel Multi Colour High Quality,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eVWbmhbIwgaKfDsYC.jpg,3,3,599,85.0
simple,PL-O6eVfLerKax34ju5JTP,25 Meter Pixel Multi Colour High Quality,1,0,visible,25 Meter Pixel Multi Colour High Quality,,1,110.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eVfLerKax34ju5JTP.jpg,3,3,799,100.0
simple,PL-O3K64wrsk7Kbryd332g,Fancy Fish Shape Diamond Touch Lamp,1,0,visible,Fancy Fish Shape Diamond Touch Lamp,,1,258.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64wrsk7Kbryd332f.jpg,3,3,999,235.0
simple,PL-O6eVqYq95yOMvmbf24H,30 Meter Pixel Multi Colour High Quality,1,0,visible,30 Meter Pixel Multi Colour High Quality,,1,132.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eVqYq95yOMvmbf24H.jpg,3,3,899,120.0
simple,PL-O3K65NQJNkHcKfBOLj7,Diamond Crystal Round Table Lamp,1,0,visible,Diamond Crystal Round Table Lamp,,1,104.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K65NQJNkHcKfBOLj6.jpg,3,3,499,95.0
simple,PL-O6eW0u2lTt8oPmbqGYV,40 Meter Pixel Multi Colour High Quality,1,0,visible,40 Meter Pixel Multi Colour High Quality,,1,176.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6eW0u2lTt8oPmbqGYV.jpg,3,3,999,160.0
